eventid,iyear,imonth,iday,provstate,city,latitude,longitude,location,summary,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,gname,claimed,claimmode,claimmode_txt,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,Date,Month,TTP,dayofweek
200805150032,2008,5,15,Khyber Pakhtunkhwa,Khar,34.615902,71.938615,,"05/15/2008: On Thursday night, in Khar, North West Frontier Province, Pakistan, a Pakistani paramilitary soldier was kidnapped and beheaded by militants for revenge due to a United States missile attack a few days prior. The body was discovered on 05/16/2008 on the roadside with a note stating the motive. The Tehrik-e-Taliban Pakistan (TTP) claimed responsibility.",0,1,0,6,Hostage Taking (Kidnapping),4,Military,39.0,Paramilitary,Pakistani military,The target was a Pakistani paramilitary soldier.,Tehrik-i-Taliban Pakistan (TTP),1,5.0,Note left at scene,9,Melee,23.0,Knife or Other Sharp Object,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1,1.0,0.0,-99.0,,,,0.0,,,,,,4.0,Hostage(s) killed (not during rescue attempt),0.0,,ISVG,0,0,0,0,2008-05-15,May,1.0,Thursday
200805220029,2008,5,22,Federally Administered Tribal Areas,Ghalanai,34.320023,71.399002,"In the Ghazi Baig area, near Ghalanai, Federally Administered Tribal Areas, Pakistan.","05/22/2008: On Thursday, in the Ghazi Baig area, near Ghalanai, Federally Administered Tribal Areas, Pakistan, armed assailants kidnapped one government official, Gauhar Ali, and one tribal elder, his elder brother, Malik Samandar Khan. No group claimed responsibility, although it was widely believed the Taliban was responsible.",0,1,0,6,Hostage Taking (Kidnapping),2,Government (General),18.0,"Government Personnel (excluding police, military)",,A government official and a tribal elder,Tehrik-i-Taliban Pakistan (TTP),0,,,13,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,-9,4.0,Unknown,,It Is unknown if the attack caused any property damage.,1,2.0,0.0,,-99.0,,,0.0,,,,,,7.0,Unknown,-99.0,,ISVG,0,0,0,0,2008-05-22,May,1.0,Thursday
200805240022,2008,5,24,Federally Administered Tribal Areas,Mohmand district,34.565494,71.477429,,"05/24/2008: On Saturday, in Mohmand, Federally Administered Tribal Areas, Pakistan, armed assailants kidnapped Shahid Khan, an official of World Health Organization in Mohmand Agency. No group claimed responsibility, although it was widely believed the Taliban was responsible.",0,1,0,6,Hostage Taking (Kidnapping),12,NGO,62.0,International NGO,World Health Organization in Mohmand Agency,"Shahid Khan, an official of World Health Organization in Mohmand Agency, was targeted in the attack.",Tehrik-i-Taliban Pakistan (TTP),0,,,13,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,-9,4.0,Unknown,,It Is unknown if the attack caused any property damage.,1,1.0,0.0,,-99.0,,,0.0,,,,,,7.0,Unknown,-99.0,,ISVG,0,0,0,0,2008-05-24,May,1.0,Saturday
200806040010,2008,6,4,Khyber Pakhtunkhwa,Kohat,33.590603,71.44062,"The bomb exploded in a music and video shop in Kohat, North West Frontier, Pakistan.","06/04/2008: On Wednesday, three people were killed and three were wounded when a bomb exploded in a music and video shop in Kohat, North West Frontier, Pakistan. The bomb was planted inside the shop whose owner had previously received a threatening letter from the Taliban, however, there was no claim of responsibility.",0,1,0,3,Bombing/Explosion,1,Business,7.0,Retail/Grocery/Bakery,,A music and video shop,Tehrik-i-Taliban Pakistan (TTP),0,,,6,Explosives,16.0,Unknown Explosive Type,3.0,0.0,0.0,3.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The shop was destroyed and nearby shops were damaged.,0,,,,,,,,,,,,,,,,,ISVG,0,0,0,0,2008-06-04,Jun,1.0,Wednesday
200806110013,2008,6,11,Federally Administered Tribal Areas,Bajaur district,34.856902,71.429936,"In the Inayat Kali area of Bajaur, Federally Administered Tribal Areas, Pakistan.","06/11/2008: On Wednesday, local Taliban militants killed a woman for allegedly spying for US-led international forces in the Inayat Kali area of Bajaur, Federally Administered Tribal Areas, Pakistan. The woman had been abducted the day before.",0,1,0,9,Unknown,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,,A woman suspected of spying on the Taliban,Tehrik-i-Taliban Pakistan (TTP),1,5.0,Note left at scene,13,Unknown,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,ISVG,0,0,0,0,2008-06-11,Jun,1.0,Wednesday
200806120018,2008,6,12,Federally Administered Tribal Areas,Khyber district,33.908578,71.070055,"In Mulla Gori in Tehsil Jamrod in Khyber, Federally Administered Tribal Areas, Pakistan.","06/12/2008: On Thursday, two people were killed and two others were wounded when Taliban militants fired at locals in Mulla Gori in Tehsil Jamrod in Khyber, Federally Administered Tribal Areas, Pakistan.",0,1,0,2,Armed Assault,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,,Civilians,Tehrik-i-Taliban Pakistan (TTP),0,,,5,Firearms,5.0,Unknown Gun Type,2.0,0.0,0.0,2.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,ISVG,0,0,0,0,2008-06-12,Jun,1.0,Thursday
200806120019,2008,6,12,Federally Administered Tribal Areas,Datta Khel,32.901089,69.749405,,"06/12/2008: On Thursday evening, Tehrik-e Taliban militants shot dead five Pakistani tribesmen in Dattakhel town of Waziristan district, Federally Adminstered Tribal Areas province, Pakistan, because they were suspected of spying for U.S. forces in neighboring Afghanistan. No claim of responsibility was made for the incident.",0,1,0,2,Armed Assault,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,,Five tribesmen,Tehrik-i-Taliban Pakistan (TTP),0,,,5,Firearms,5.0,Unknown Gun Type,5.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,ISVG,0,0,0,0,2008-06-12,Jun,1.0,Thursday
200806230009,2008,6,23,Federally Administered Tribal Areas,Jandola,32.333344,70.128281,,"06/23/2008: On Monday, Pakistani Tehrik-e-Taliban militants under command of Baitullah Mehsud captured Jandola town at the entrance to the South Waziristan tribal province in Pakistan. The attack resulted in the deaths of 12 people, including four tribesmen and two militants, and the injury of ten others. Afterwards, Mehsud's fighters took 30 pro-government peace committee tribesmen members hostage. On 06/25/2008 early in the morning, the bullet-riddled bodies of the abducted men, some of whom instead had their throats slit, were found in the Kariwam area of Jandola, Waziristan tribal province, Pakistan. A spokesman for Tehreek-e-Taliban Pakistan claimed responsibility for killing the 22 tribesmen and said they would soon decide the fate of the other eight hostages.",0,1,0,2,Armed Assault,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,,The tribal town of Jandola and its residents,Tehrik-i-Taliban Pakistan (TTP),1,8.0,Personal claim,5,Firearms,5.0,Unknown Gun Type,12.0,0.0,2.0,10.0,0.0,0.0,-9,,,,It is unknown if there was any damage.,1,30.0,0.0,,2.0,,,0.0,,,,,,4.0,Hostage(s) killed (not during rescue attempt),0.0,Twenty-two of the original 30 hostages were killed. The status of the remaining eight hostages is unknown.,ISVG,0,0,0,0,2008-06-23,Jun,1.0,Monday
200806230025,2008,6,23,Khyber Pakhtunkhwa,Kohat,33.590603,71.44062,In Tirah bazaar in Kohat.,"06/23/2008: On Monday, in the Tirah bazaar, in Kohat, North-West Frontier, Pakistan, assailants threw and detonated an improvised explosive device inside a music shop, wounding three civilians and damaging the shop. The attackers were veiled and riding motorbikes. The attack follows a similar warning last week, in which the Taliban had asked barbers and CD shop owners to shut down their business activity or face dire consequences. No group claimed responsibility, though the Taliban are believed to be responsible.",0,1,0,3,Bombing/Explosion,1,Business,7.0,Retail/Grocery/Bakery,,The target was a music shop.,Tehrik-i-Taliban Pakistan (TTP),0,,,6,Explosives,17.0,Other Explosive Type,0.0,0.0,0.0,3.0,0.0,0.0,1,4.0,Unknown,,The attack caused an unknown amount of property damage.,0,,,,,,,,,,,,,,,,,ISVG,0,0,0,0,2008-06-23,Jun,1.0,Monday
200806240023,2008,6,24,Khyber Pakhtunkhwa,Matta district,35.01646,72.361809,In the Shur area of Matta.,"06/24/2008: On Tuesday, in the Shur area, in Matta, North-West Frontier, Pakistan, assailants set fire to two schools, damaging both schools but causing no injuries.  No group claimed responsibility, although it was widely believed the Taliban was responsible.",0,1,0,7,Facility/Infrastructure Attack,8,Educational Institution,49.0,School/University/Educational Building,,The target was two schools.,Tehrik-i-Taliban Pakistan (TTP),0,,,8,Incendiary,18.0,Arson/Fire,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,,The attack caused an unknown amount of property damage.,0,,,,,,,,,,,,,,,,,ISVG,0,0,0,0,2008-06-24,Jun,1.0,Tuesday
200806270004,2008,6,27,Federally Administered Tribal Areas,Bajaur district,34.856902,71.429936,"The attack took place beside a river near the village of Damadola in the Bajaur region of Federally Administered Tribal Areas, Pakistan.","06/27/2008: Taliban militants publicly executed suspected Afghan spies Zia ur Rehman and Jan Wali beside a river near the village of Damadola in the Bajaur region of Federally Administered Tribal Areas, Pakistan. The pair, who were alleged to have done reconnaissance for an American missile strike that killed 14 people in a border village in June 2008, was brought blindfolded before a crowd of several thousand people before their throats were slit with a sword. Taliban leader Qari Zia-ur-Rehman  told the crowd that """"they were spies"""" and that """"whoever spies for the Americans will meet the same fate."""" After the two Afghans were killed, celebratory gunfire broke out and two bystanders were shot dead. It was reported that Jaish e Islami chief Ali Rehman ordered the execution.",0,1,0,2,Armed Assault,14,Private Citizens & Property,113.0,Alleged Informant,,"Two suspected spies for U.S. forces, Zia ur Rehman and Jan Wali,",Taliban,1,8.0,Personal claim,9,Melee,23.0,Knife or Other Sharp Object,2.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,ISVG,1,0,1,1,2008-06-27,Jun,0.0,Friday
200806270018,2008,6,27,Khyber Pakhtunkhwa,Doaba,33.42303,70.735813,"Near Doaba, North West Frontier.","06/27/2008: On Friday, near Doaba, North-West Frontier, Pakistan, masked assailants kidnapped a government official and a civilian. Fazil Akbar, the Naryab Union Council Nazim, was later released. The civilian, Sadiqur Rehman, was accused of supporting local non-governmental ogranizations. No group claimed responsibility, though the Taliban were believed to be responsible.",0,1,0,6,Hostage Taking (Kidnapping),2,Government (General),18.0,"Government Personnel (excluding police, military)",Pakistan government,The target was a government official.,Tehrik-i-Taliban Pakistan (TTP),0,,,13,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1,2.0,0.0,,-99.0,,,0.0,,,,,,6.0,Combination,1.0,"The kidnapping outcome is a combination as the government official was released by the kidnappers, but the civilian remains in their custody according to the most recent sources.",ISVG,0,0,0,0,2008-06-27,Jun,1.0,Friday
200807040011,2008,7,4,Federally Administered Tribal Areas,Mohmand district,34.565494,71.477429,,"07/04/2008: On Friday, Pir Zubair shah and Akhtar Somroo, journalists with the New York Times, were kidnapped by Taliban members in Mohmand, Federally Administered Tribal Areas, Pakistan. The journalists were released on 07/05/2008.",0,1,0,6,Hostage Taking (Kidnapping),10,Journalists & Media,53.0,Newspaper Journalist/Staff/Facility,New York Times,Pir Zubair shah and Akhtar Somroo,Tehrik-i-Taliban Pakistan (TTP),1,10.0,Unknown,13,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1,2.0,0.0,-99.0,-99.0,,,0.0,,,,,,2.0,Hostage(s) released by perpetrators,2.0,,ISVG,0,0,0,0,2008-07-04,Jul,1.0,Friday
200807090018,2008,7,9,Khyber Pakhtunkhwa,Doaba,33.42303,70.735813,,"07/09/2008: On Wednesday, in Doaba, North-West Frontier, Pakistan, approximately 400 armed assailants barricaded a police station, keeping 35 police officers inside hostage. No casualties, damage, or motive were reported. On 07/10/2008, the assailants retreated, allowing the hostages inside the station to leave. The Taliban claimed responsibility.",0,1,0,6,Hostage Taking (Kidnapping),3,Police,22.0,"Police Building (headquarters, station, school)",Doaba Law Enforcement,A police station,Tehrik-i-Taliban Pakistan (TTP),1,10.0,Unknown,5,Firearms,5.0,Unknown Gun Type,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1,35.0,0.0,,1.0,,,0.0,,,,,,2.0,Hostage(s) released by perpetrators,35.0,,ISVG,0,0,0,0,2008-07-09,Jul,1.0,Wednesday
200807110010,2008,7,11,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,"In Sakhi Pul in Peshawar, North West Frontier, Pakistan.","07/11/2008: On Friday, 12 Taliban militants kidnapped four workers of the Expanded Programme Immunisation in Sakhi Pul in Peshawar, North West Frontier, Pakistan. The militants then took them to their interrogation centre in Mohmand, Federally Administered Tribal Areas, Pakistan.",0,1,0,6,Hostage Taking (Kidnapping),12,NGO,62.0,International NGO,Expanded Programme Immunisation,Four workers of the Expanded Programme Immunisation,Tehrik-i-Taliban Pakistan (TTP),1,10.0,Unknown,13,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1,4.0,0.0,-99.0,-99.0,,,0.0,,,,,,7.0,Unknown,0.0,,ISVG,0,1,1,1,2008-07-11,Jul,1.0,Friday
200807210026,2008,7,21,Federally Administered Tribal Areas,South Waziristan district,32.320237,69.859741,,"07/21/2008: On Monday, in the border village of Lowara Mandi, in North Waziristan, Federally Administered Tribal Areas, Pakistan, assailants fired on two Afghan citizens, killing them both. A note left on the bodies indicated that the men were accused of being spies for the United States. No damage was reported and no group claimed responsibility, although it was widely believed the Taliban was responsible.",0,1,0,2,Armed Assault,14,Private Citizens & Property,71.0,Race/Ethnicity Identified,,Two Afghan civilians,Taliban,0,,,5,Firearms,5.0,Unknown Gun Type,2.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,ISVG,1,0,1,1,2008-07-21,Jul,0.0,Monday
200807270019,2008,7,27,Khyber Pakhtunkhwa,Hangu,33.528893,71.056122,,"07/27/2008: On Sunday, Taliban militants kidnapped five people, identified as Yaqoot, Muslim, Ahmad, Hamad and Akbar, from Hangu, North West Frontier, Pakistan. They were released on 07/28/2008.",0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,,Five civilians,Tehrik-i-Taliban Pakistan (TTP),1,10.0,Unknown,13,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1,5.0,0.0,-99.0,1.0,,,0.0,,,,,,2.0,Hostage(s) released by perpetrators,5.0,,ISVG,0,0,0,0,2008-07-27,Jul,1.0,Sunday
200807290043,2008,7,29,Balochistan,Pir Koh,29.143866,69.099785,,"07/29/2008: On Tuesday, in Pir Koh, Balochistan, Pakistan, assailants detonated an improvised explosive device, damaging a gas pipeline but causing no injuries.  The Balochistan Republican Army (BRA) claimed responsibility.",0,1,0,3,Bombing/Explosion,21,Utilities,106.0,Gas,,A gas pipeline was targeted in the attack.,Baloch Republican Army (BRA),0,,,6,Explosives,17.0,Other Explosive Type,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,,The attack caused an unknown amount of property damage.,0,,,,,,,,,,,,,,,,,ISVG,0,0,0,0,2008-07-29,Jul,0.0,Tuesday
200807290044,2008,7,29,Khyber Pakhtunkhwa,Kabal,34.79216,72.284279,In Sech Band,"07/29/2008: On Tuesday, in Sech Band, Kabbal, North-West Frontier, Pakistan, armed assailants fired on a vehicle, killing three intelligence officials and damaging the vehicle. Taliban spokesman Muslim Khan accepted responsibility for the attack. They set up a checkpost, three officers were asked to stop, and were shot and killed in an exchange of fire.",0,1,0,2,Armed Assault,2,Government (General),20.0,Intelligence,,Three intelligence officials,Tehrik-i-Taliban Pakistan (TTP),1,2.0,Call (post-incident),5,Firearms,5.0,Unknown Gun Type,3.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,,The attack caused an unknown amount of property damage.,0,,,,,,,,,,,,,,,,,ISVG,0,0,0,0,2008-07-29,Jul,1.0,Tuesday
200807300030,2008,7,30,Federally Administered Tribal Areas,Miran Shah,33.006516,70.068253,"In Degan village, 22 miles west of Miram Shah, Federally Administered Tribal Areas, Pakistan.","07/30/2008: On Wednesday, in Degan village, 22 miles west of Miram Shah, Federally Administered Tribal Areas, Pakistan, armed assailants fired on and killed an Afghan civilian whom they accused of being a spy.  No group claimed responsibility, although it was widely believed the Taliban was responsible.",0,1,0,2,Armed Assault,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,,A civilian was targeted in the attack.,Taliban,0,,,5,Firearms,5.0,Unknown Gun Type,1.0,0.0,0.0,0.0,0.0,0.0,-9,4.0,Unknown,,It is unknown if the attack caused any property damage.,0,,,,,,,,,,,,,,,,,ISVG,1,0,1,1,2008-07-30,Jul,0.0,Wednesday
200808020035,2008,8,2,Khyber Pakhtunkhwa,Hazara,34.800828,72.297569,"In the Hazara area of Swat, North West Frontier, Pakistan.","08/02/2008: On Saturday, in Hazara, Swat, North West Frontier, Pakistan, assailants detonated a remote-controlled bomb targeting a vehicle carrying security staff, killing six security personnel, including one police chief, injuring two others, and damaging the vehicle. No group claimed responsibility, but pro-Taliban militants are believed to be responsible.",0,1,0,3,Bombing/Explosion,3,Police,23.0,Police Patrol (including vehicles and convoys),,A vehicle carrying security personnel and a police chief,Tehrik-i-Taliban Pakistan (TTP),0,,,6,Explosives,17.0,Other Explosive Type,6.0,0.0,0.0,2.0,0.0,0.0,1,4.0,Unknown,,The vehicle was damaged in the attack.,0,,,,,,,,,,,,,,,,"The available sources listed the fatalities for this attack from six to nine, and the injuries for this attack from two to five, and because no majority figures were reported, the lowest proferred casualty figures were used in order to preserve statistical accuracy in the database.",ISVG,0,0,0,0,2008-08-02,Aug,1.0,Saturday
